member_id,training_hours,assessment_score,compliance_history,continuing_education,years_experience,previous_certifications,course_completion_rate,engagement_score,specialization_area,age_group,certification_approved
931,14.502232564921467,56.767136629367,84.19411156811199,23,1.8177622983518584,3,98.7364538425748,80.64440713055286,Telecommunications,36-45,1
932,64.04161261487175,70.38103947501392,31.417440096240036,11,1.6683207766111294,2,63.07019084070345,66.05300939983438,Electronics,36-45,1
933,134.818724895617,25.603063850728603,90.87876329649333,9,3.5798235539117593,3,84.52949152909439,77.87247617071522,Power,46-55,0
934,32.37683640916261,19.25570363352536,47.26571301827278,11,30.02393062767755,2,79.6754653501277,64.2344698805756,Control,25-35,1
935,15.650645909802218,68.68138387135585,20.540285015006333,9,1.951917416109247,2,71.19823602150265,59.41238035687457,Telecommunications,46-55,1
936,19.536294151867985,82.40483237895813,100.0,17,1.7860923594607514,1,84.01078739984106,86.64592713151805,Power,56+,1
937,10.55685662232298,93.14023275471061,9.239903560527956,17,13.328799409729834,2,74.77598639843902,74.6854130893758,Control,36-45,1
938,83.70665583080671,26.716685170262362,25.69676748635387,9,11.687494280313679,0,30.761658585049638,81.19964616274987,Power,25-35,0
939,13.75843131538609,94.5187736023195,32.501690383198174,10,1.1638576932662679,1,21.79444341113763,66.905600560152,Control,36-45,0
940,35.77722006604468,66.6915399349906,100.0,18,7.965707953500976,2,79.70264670240496,82.06190460180865,Power,25-35,1
941,19.608439858083788,81.92435626036722,56.95474347117498,16,6.327808165917909,1,65.96401713251142,54.0599486374467,Electronics,56+,0
942,34.23506546220956,80.60402734188142,50.36171761349316,12,8.299506660036888,1,75.33857599909567,56.448533583109764,Electronics,46-55,1
943,41.61665901958081,98.18001719621901,17.925254872390937,17,4.411060483536667,3,96.6677377703361,84.13158205553592,Electronics,25-35,0
944,63.11317577267081,74.89218408250416,30.49612781517247,16,24.76789765582734,3,54.62190354159502,68.94639923532873,Electronics,36-45,1
945,16.936075825136076,44.612529896377104,20.95353122030454,12,1.2241867823203316,3,70.51781910983452,66.30175817604594,Telecommunications,25-35,1
946,10.331701888950915,95.79180274847697,49.15834785083317,20,2.335291633421818,2,64.51366841534704,56.20698723268306,Electronics,46-55,0
947,14.416242120621716,61.27594665347337,75.30853235805138,15,3.5254272090066667,4,47.99749442681793,82.0670587446869,Power,56+,1
948,79.08314586559544,97.6220542403924,100.0,14,3.9871666981496183,2,92.71349206765451,97.98098802539073,Telecommunications,36-45,0
949,72.11804056159367,92.72887173216755,22.979015648089852,15,13.714844707982373,2,36.48616633062649,79.1143082283793,Power,56+,1
950,37.295329305894775,93.91234843738286,8.971411689828814,16,5.10495235238212,1,80.49239819901773,63.263007786016495,Control,56+,0
951,37.52751155516041,83.73272254406868,26.04829787644595,20,1.2308008546596958,1,90.05728579228152,90.80190461239764,Electronics,46-55,1
952,42.812026882225375,96.1780592416589,68.38353448300539,14,3.6200859509287966,1,93.32949451125022,75.3909013070169,Power,25-35,0
953,15.784660859156565,93.99974550818293,16.037439447815093,14,3.6934719807321086,1,86.36780237395078,63.505168654190285,Power,25-35,0
954,83.74628682313904,78.897602479572,33.412407652978025,16,17.832666677275437,1,67.46612395696255,89.13523367537564,Power,25-35,1
955,26.27828903038954,20.010405685033366,50.821441817018126,19,5.571427356532269,3,77.28968317721606,67.29385217216917,Control,25-35,1
956,24.493323979836052,40.32041934347445,23.370904661271798,14,6.048216373938306,2,65.03712024583916,48.35975667891016,Control,36-45,1
957,31.95150797868043,82.50711866021229,39.681735321598445,21,7.245775470439444,0,78.48488342780067,65.23574629937005,Control,56+,1
958,11.443139928759317,81.67292924435287,14.664516344414078,11,8.34923461209413,2,75.14984850662249,77.98123588998459,Power,25-35,1
959,15.45585115147817,24.188091347719457,78.8948568518663,18,6.0399892677605855,1,72.16565059824939,59.23512766656065,Control,56+,1
960,50.1861727127189,82.93931906878504,27.658127540082305,18,2.35375999923985,2,37.36207704005234,41.9150600974849,Electronics,36-45,1
961,12.592848270155308,87.12959581324549,38.82567858713155,12,11.359189189866758,2,99.20813594808203,92.0473842838681,Control,36-45,1
962,37.72606656955347,59.97920143205535,5.530867168903919,13,7.5860770743524855,4,77.36275519778117,100.0,Control,36-45,1
963,18.44500100801322,99.41476795211965,12.835335975183103,15,7.771469121350002,5,94.58990303150482,62.86794518471223,Power,56+,1
964,24.79426770775565,78.25125860892459,66.8188183079849,17,29.356681798460706,1,81.034297197979,60.55261900706002,Power,25-35,1
965,20.219565758624377,27.336133566008918,23.097769607265143,15,9.110755287027704,0,97.84890452949222,49.79362360440474,Power,56+,0
966,23.186454331685603,79.05200128426983,15.353271592945836,16,9.834887566222273,1,28.428792011609982,57.68212883962287,Power,25-35,0
967,48.0869195991606,39.152016446560964,8.235778586735876,16,16.121226232474797,4,97.17243285065625,47.08247907310316,Electronics,46-55,1
968,20.577146188166527,84.43927292058714,77.88560853633805,11,1.8192696884704194,2,91.88507663072687,50.425392536721446,Power,25-35,0
969,35.069305921171065,55.14697024910049,55.22905026085263,21,4.443061159786222,1,80.61643081481348,70.03369160546879,Telecommunications,25-35,1
970,29.390793600707852,93.35998289843965,52.68808839350218,13,5.344257680100764,1,68.8316646500512,46.31453664165872,Telecommunications,25-35,0
971,42.68997769278035,84.80349218122483,99.18578795703505,21,2.9969857464881855,4,86.73705266780264,47.97360097898611,Power,36-45,1
972,92.85764942538907,86.38359031102604,25.7178049010486,19,10.144296494735862,2,95.21553300017014,73.10530764086243,Power,46-55,0
973,49.56715813765128,74.79228399103552,9.08345040789629,18,8.186246387939029,1,90.44054362529697,60.73796990503808,Electronics,25-35,1
974,17.25986839732142,70.42082897761935,34.927566178895496,22,7.380622485845139,2,49.31173905109545,75.35010163077892,Telecommunications,46-55,1
975,10.950390364727735,98.3192041032479,100.0,12,30.301198639691556,2,98.15476098062655,64.86991612653011,Control,56+,1
976,19.125079060167636,42.374521707970835,35.476248698531705,11,2.501347300707981,5,92.6087104196922,67.2166239480093,Electronics,56+,1
977,37.12181955619292,58.64197425109814,73.97538118866196,15,7.648762106840992,3,95.24590133021414,81.70159472648623,Control,36-45,1
978,11.58385834299324,90.78820287163542,9.446713345624685,12,5.008168161076445,4,87.37318363299983,61.769643853001256,Power,56+,1
979,30.577178680785664,67.21262151895833,17.605470165123894,16,2.87702620438876,1,92.16112076260275,80.64551554503926,Telecommunications,46-55,1
980,37.252865199626804,40.46259947339811,64.0885108619371,12,1.8752614347056082,2,90.53864780036933,63.702284273905185,Control,46-55,1
981,22.204956338143013,84.87583335966394,38.23572679426772,14,12.31124025946573,2,74.99050271208752,57.688872044481805,Telecommunications,46-55,1
982,54.20949877440204,93.60790415973082,30.96706437953459,11,5.5249674671440765,0,97.03291805308906,53.889718225239044,Control,46-55,0
983,13.38156744294034,68.16136156983454,73.28160343165342,14,9.712956529426412,1,85.03923697198516,45.14989052869272,Electronics,46-55,1
984,12.34331517376741,80.1556019329588,63.49458729342513,16,4.941081771059924,0,81.4127752410089,51.39366223803623,Power,36-45,1
985,49.07942230649178,48.850076175827745,39.01156562235718,13,2.242159879766482,3,84.0646625235155,43.39762219242071,Telecommunications,25-35,0
986,30.525106799892058,64.94033866955064,2.009030864598617,14,3.059042019938549,3,93.57667036064213,55.082355772394834,Electronics,56+,1
987,44.98127967199423,27.294362721665365,33.80683435071039,18,3.4026044510533273,1,76.36250885570313,82.31508789898825,Telecommunications,46-55,1
988,27.11871997386572,65.18887802507311,46.22084048572148,22,19.04753485563748,0,71.5070108835053,69.87528681298002,Control,56+,1
989,18.48688761275595,51.14000212473937,5.7081760931877445,15,1.0282460256771657,1,62.85643764274449,64.18186242505621,Control,36-45,1
990,61.29471095713588,69.16837697372642,45.09180304439074,14,22.225612738489712,2,94.50949014631196,59.63065384886393,Power,36-45,1
991,58.1956469188057,93.90575344869372,75.56028188634302,18,20.676876580017534,1,85.12800122981345,68.78121546249865,Control,25-35,1
992,45.593464591273644,39.600456275980726,33.75790439968764,22,28.799437421345246,0,40.07935895868567,70.45312913617144,Power,36-45,1
993,19.52960844964096,64.72083768346894,13.792696187180226,15,4.236933519832858,2,93.29901377520927,53.27416428908204,Power,25-35,1
994,36.76482639170393,80.30454243129395,2.426758847808827,12,17.594719852192345,5,79.70347455561935,76.95337481244346,Electronics,46-55,1
995,23.434299267394664,82.53527122487877,45.7463593625957,13,3.517588474638321,0,37.050620681632765,65.11550392860427,Power,36-45,1
996,12.881522038199597,25.584007789545815,6.568919331798075,14,1.1332316076124644,2,52.430465016443065,74.45221340372598,Electronics,56+,1
997,84.78099530612924,72.05260615975429,52.380242958130935,15,2.2702513201635206,3,79.70910270989633,69.51979637355475,Telecommunications,36-45,1
998,14.413913464585601,55.82163264837822,100.0,17,15.529114617996608,2,42.88394664188153,48.72393516883586,Control,36-45,1
999,100.01471959368288,79.53172584494004,18.336191643887894,9,1.06930152559241,2,65.89067268824815,89.51274309696416,Control,46-55,0
1000,27.718030383726166,92.59389021560585,28.214266083490575,14,4.948225817268403,2,68.99744738731894,69.82817054917477,Control,25-35,1
1001,16.141908457403975,66.58481257841058,100.0,13,1.3930605971114423,2,91.50096923051639,64.48453829079254,Power,25-35,1
1002,33.4200953845521,63.059822782968155,36.96560185858962,21,2.687139514617151,3,30.735115632808757,78.7383394020714,Electronics,36-45,1
1003,71.89425382846176,97.75294258654347,23.290264817071723,17,1.4610855204094921,1,77.16189659194971,52.640075964007664,Electronics,56+,1
1004,49.52823337391421,60.98012508735648,68.37989907167918,9,10.813757599747781,6,50.95627591054402,46.38569454024602,Electronics,36-45,0
1005,59.28381478221272,78.69401566144589,24.365240655834025,9,5.471065110548775,2,96.90911440252266,78.34881999554088,Power,56+,1
1006,42.25713145511208,63.68502075488577,17.27344755839042,16,12.619373878680538,4,94.48353517670243,87.19850254454559,Control,46-55,1
1007,45.356615084245966,92.72962908602273,51.80741804002389,10,6.82942391116731,1,61.352153126927035,74.29623406691258,Control,46-55,0
1008,66.75315964150838,69.13378046731118,72.18595314738724,16,18.707322397814124,2,98.70245240144766,82.08675745337302,Electronics,25-35,1
1009,18.6171854662036,68.59440990633615,17.163191523632268,16,4.565501174404661,1,42.286542721317296,51.007459532399125,Power,56+,1
1010,30.16652998513724,51.81884668658253,39.30553594453529,13,6.090379646404504,2,49.19152144945302,64.61088829953898,Control,36-45,0
1011,17.50039387318367,92.54296038100446,29.209046180344007,21,5.2937521895998625,1,90.93147080019442,60.12934114369864,Power,36-45,0
1012,141.86675252215989,94.57660376965399,33.024521811415845,9,4.310766745692568,7,87.09189149687559,85.41395178923139,Telecommunications,36-45,1
1013,96.50391361961243,68.79624394692627,13.920976621991418,12,10.35269425242071,2,64.11839066247124,77.41101004719485,Telecommunications,36-45,1
1014,11.206753036161373,73.40491406893035,54.64447988567294,17,6.171503686795647,0,90.57570488627205,85.46734270242906,Power,46-55,0
1015,46.68194689587187,28.38461831720384,93.26480170530436,12,9.080104284112657,1,65.6832934016148,60.731893353668255,Telecommunications,56+,1
1016,87.80750672425766,69.38053890803234,16.81311438801227,19,8.717406750081443,4,54.289010637764875,53.02781854187408,Control,46-55,1
1017,15.974584761635501,59.370513542655644,54.61250482391656,11,2.0600609314713765,3,91.90527274809706,89.93618010983529,Electronics,56+,1
1018,35.17608752937707,33.22809834474219,67.29543500064023,10,6.251447347260082,0,77.89856208102206,70.39165529432779,Power,25-35,1
1019,84.12595792376591,79.78034793953968,39.089538709479356,13,2.1135183602597367,1,70.1523201978444,85.97321471863208,Telecommunications,56+,1
1020,11.036065706326355,58.68867949899103,52.98157191395244,10,5.377189428074349,0,97.5624756690686,69.02582637433035,Electronics,36-45,1
1021,45.86231370678656,9.320135258945502,18.600245155479445,15,6.657248172019139,3,90.12882223434669,100.0,Control,46-55,1
1022,20.586848942356383,44.82792483943432,89.76781467615133,16,30.453702674855794,3,64.4944629720581,87.6699474243922,Control,36-45,1
1023,87.46746014067027,86.26374037329516,72.56305795840458,14,1.1550905199941386,2,20.594957658836826,67.59916865085398,Power,56+,0
1024,116.2740976786676,7.737268961451294,78.26601842744188,20,1.4783844027796045,0,80.6583343628917,70.30793352647906,Electronics,56+,1
1025,96.61521043722924,99.78826652081042,11.768785018672812,9,1.4007748418835042,2,57.081940778417376,70.35981289263295,Control,25-35,1
1026,29.28584215595375,7.324852710664789,48.28829036528425,16,3.5404907856581156,3,77.47174605374045,52.95910916844025,Power,56+,1
1027,69.42432120206075,85.28110667029877,19.82257099739484,13,9.618309113279674,1,77.79740497108335,62.770826204507244,Telecommunications,56+,1
1028,65.84281819897237,67.89195015438423,94.9435790732264,7,10.291302222787486,3,69.7704100352571,61.63034665870294,Electronics,36-45,1
1029,21.530215645586033,80.3065701474805,17.135698554979843,19,7.677618335022269,4,64.57430931071978,73.48770034579103,Control,56+,0
1030,62.96792624183959,6.2805136569513875,40.27819488009165,8,12.359224353740881,4,81.05836620987937,57.772925770450605,Telecommunications,56+,0
1031,11.131293858067291,86.55336672776573,3.9521692175413174,12,2.9493857515799626,3,97.5273799107166,67.74892188717564,Electronics,46-55,0
1032,37.21025920863421,75.69598286306251,40.1234743259255,12,1.4614243467593693,3,90.90370904425643,64.50745282725582,Electronics,46-55,1
1033,17.84128723591857,81.55572102461,11.90392954490594,18,1.299562338488011,1,41.65517970255608,71.13744299178681,Electronics,25-35,1
1034,13.854333024149321,89.97722946856375,50.08052083218896,14,10.557200808638203,2,64.09721372269068,92.02159402099298,Control,25-35,0
1035,12.402260299131482,18.85035327461161,29.901858994505723,19,7.554752659900517,1,88.10109882410906,86.43154424018545,Electronics,36-45,0
1036,45.75033849064711,26.19048174365747,24.961857651792513,21,6.996838885643749,2,50.71571311705796,50.34251476101316,Telecommunications,36-45,1
1037,22.459780392057013,46.897002572515504,96.55222452449561,13,3.0751258401181563,4,76.66998813733036,69.22242154030936,Control,46-55,1
1038,48.70409311661133,81.55103599494828,100.0,10,3.3894144552540357,0,82.6651849831599,65.45697708142319,Electronics,46-55,1
1039,12.02769806468423,35.632836974647155,8.68464285954304,11,16.863961948090235,2,36.967291084347444,60.30100558691068,Telecommunications,46-55,0
1040,21.362811442530344,76.31147021811756,25.629418077205422,12,1.329656087634643,2,92.65633679940409,100.0,Control,25-35,1
1041,33.26270543200148,69.05114824650175,60.81982212871517,20,8.430169894714524,3,73.49746050393854,62.098482914738774,Electronics,25-35,1
1042,56.92292000013963,57.02018291213038,44.29385258374181,16,2.8526620381318084,1,54.90817704634136,63.13844682702294,Power,56+,0
1043,21.51488821120477,43.460156754385594,58.49582447846859,16,1.1991885330182914,1,86.46610225809046,96.31584040409255,Power,25-35,1
1044,39.496272592064884,18.317851235914954,31.62202155744606,20,7.785039353399122,4,94.73878152051726,84.53554049763736,Electronics,56+,1
1045,75.14084976172809,82.95598540568979,74.62604975905744,13,3.009197585156356,5,84.64110254037895,63.35052585759412,Power,36-45,1
1046,38.702695272162586,63.82772228742785,38.982807109320994,17,7.403324745460008,2,84.16044017721676,81.40906761488554,Control,25-35,0
1047,17.956469288975484,91.85023570555173,46.21567254498599,14,7.149092785903157,1,96.94556152696028,66.40847345117515,Electronics,36-45,1
1048,10.741102412324656,86.68124309547379,11.917918926924242,11,4.8262982299754515,2,96.49287202095256,67.40775432049982,Telecommunications,56+,1
1049,71.22945059122544,54.11223793292261,36.05165888024331,8,8.511290670430544,3,91.73588918880057,57.91925724553934,Power,36-45,1
1050,10.64496592480784,62.80403973523116,61.28074058268582,13,5.349879145228706,2,95.77843647239048,33.50420277240087,Electronics,36-45,1
1051,72.31173299812511,64.7761874319012,42.514538400183504,18,2.6888233271760376,4,96.08725053096202,48.62690019240368,Control,25-35,1
1052,32.58291161408663,88.75206577248537,37.276876779534106,17,7.623462634103601,3,94.66362060891032,53.43091592475855,Electronics,56+,0
1053,93.93975528377989,97.52597321763862,48.32929442534506,20,5.447511534895739,3,66.7472220520863,76.28505660799672,Telecommunications,56+,1
1054,58.10117569069376,98.0115297653424,38.818237192185016,12,1.064044836853848,2,49.829916534837,72.30157456553707,Telecommunications,46-55,1
1055,195.46583232541977,70.82136474282342,32.448829382756216,5,12.59581768408755,4,89.55767234488941,86.2934992631049,Electronics,25-35,1
1056,22.956358505448513,58.124197447116366,62.61399522128266,13,4.944367036066243,4,80.14412715016351,51.94994734621086,Electronics,25-35,1
1057,53.72575777334374,11.31971083005585,30.724111456969638,12,11.148583471534637,2,69.69011823903924,96.80185728159509,Electronics,56+,0
1058,25.421470078688223,86.41114756959493,11.200052407627592,11,11.716673152344198,2,76.05801473346413,95.41530840318401,Electronics,25-35,1
1059,29.61061912855574,96.55226562864158,93.65141015624617,22,3.9436354454275753,0,90.15841467562464,70.53154975071864,Control,36-45,1
1060,39.625987228843464,57.58307950937315,20.344419161300845,11,4.542928685205863,1,48.689484074884845,59.70624434404605,Electronics,46-55,1
1061,72.0674219209717,82.76430191482558,8.23083857456159,22,3.6871690775982837,2,95.86614170949605,60.48245388545157,Control,56+,1
1062,134.21191110523927,47.702329953375624,52.675605532340775,19,3.984067399187222,1,89.45209233174914,72.9720341228395,Electronics,25-35,1
1063,53.86591331017675,71.96748003779443,100.0,19,12.275987129402205,4,88.24063055636377,98.23892954583377,Control,25-35,1
1064,26.226525807734255,79.89263157691356,53.57077472029406,12,8.759242731579471,0,86.60861403730196,68.57619640853716,Telecommunications,36-45,1
1065,26.412087274570723,84.28226128604426,84.8345643368265,12,1.676382722958617,2,91.12515124007709,46.26951133647767,Power,25-35,1
1066,50.13453327920997,85.50021057883377,15.473104007973134,13,5.711990174318853,2,98.0012801344103,98.43051481149708,Electronics,25-35,1
1067,18.184873601787828,78.07689233087962,11.357964792206136,21,28.491946123385823,4,66.4613655938248,63.99420835029716,Electronics,36-45,1
1068,13.512000087419844,51.76874876338853,25.553272634270513,14,5.526144466562242,1,61.97978879879932,91.80694078108375,Telecommunications,25-35,0
1069,23.137579947823497,71.27044463724043,70.8947655038803,13,8.705897817052813,4,39.40944855624772,79.38664772245926,Power,46-55,0
1070,20.15827319253478,72.33301304313663,50.20756139277054,12,8.328018612046856,2,56.42276337346034,67.77356685324028,Telecommunications,36-45,1
1071,20.54244069196917,52.35555225202761,52.8904037918405,14,3.1563576839507532,3,77.04813945862809,84.48909332289553,Telecommunications,56+,1
1072,17.981834978784903,29.277096459389956,37.260154570537274,16,3.3248758872672903,2,82.82637671477747,58.97881183819128,Electronics,46-55,1
1073,11.29014342812042,43.32476999412188,25.963452511357758,12,7.438156710755955,1,70.57139532000411,65.63564703489308,Electronics,25-35,0
1074,10.541068084958471,52.24010303877643,38.54069364754697,12,4.465571221560099,1,38.9268476099962,62.038969685007814,Telecommunications,36-45,1
1075,141.99933937336905,99.08051895369901,29.887590438312024,15,5.226490911904314,4,87.01018186162098,66.98978303180672,Electronics,36-45,1
1076,26.74659240676306,83.27108116937319,24.50711108433172,23,7.23972430259203,2,71.02349216433511,78.21625883948371,Electronics,25-35,1
1077,24.551161823659534,64.98809976375047,45.179157120335404,13,8.515827172080558,1,64.55076986306166,78.1042324603883,Electronics,56+,0
1078,44.14997945879341,62.57119455323231,27.667213113920685,18,2.5839520479402593,3,83.19903077477495,46.67024500310525,Power,46-55,0
1079,17.386757678228,60.01623892400261,41.48020710126406,15,1.7937698905451105,3,98.12597324704917,61.966903435967446,Power,25-35,0
1080,99.84868761219329,65.50254808894849,4.539082789806411,16,2.725105901717643,0,55.207243797398476,64.55663201922442,Electronics,56+,1
1081,56.301783456267586,70.8759793059146,38.97279509929275,16,4.541693194218833,5,56.47574292758873,78.79227385488502,Telecommunications,36-45,0
1082,12.809909159230209,56.99633494814961,27.52914481057647,17,3.0938256932569246,0,28.13060779793614,48.995240541465066,Power,36-45,0
1083,26.216943221001692,92.68230627488833,87.91686049477343,15,5.200848815273009,5,49.470269086406596,80.59701623346965,Telecommunications,36-45,1
1084,73.3882888042256,83.15224268578697,7.838902755847256,14,1.2747404785165946,1,45.69795066951991,53.0993656247729,Control,25-35,1
1085,96.86684809362497,28.02088507849791,36.83472834804251,20,4.564203267528815,2,58.33154294768656,73.72521526002942,Control,56+,1
1086,28.89962329304177,94.37284870898885,61.79701575710736,22,3.294210018463795,4,52.41105700416353,86.71659497500634,Electronics,25-35,0
1087,38.5118251772931,8.47400349677689,30.834241688983393,17,4.825007369629159,1,84.32612712865621,51.5967942314243,Telecommunications,25-35,1
1088,15.482871677703956,77.12134416970592,26.782476202745222,15,3.745522978153966,1,67.1488419021822,73.62624513320742,Telecommunications,46-55,1
1089,151.88334058278437,94.92336301499252,61.64982778660108,11,2.671952978162646,2,59.40181443764864,67.21778131402685,Control,46-55,1
1090,17.9061449505305,92.99502534451189,49.330187494426326,21,12.722658674384183,5,87.88363023528957,55.33828500047471,Power,46-55,1
1091,95.80027994481665,49.62134758741158,52.00922614300494,15,2.0213942477158895,3,92.469777532359,51.62555865204581,Telecommunications,56+,1
1092,41.4643917840568,25.17601265035443,24.54739872019789,18,6.718554191589139,4,91.8053699233613,59.38699124676375,Telecommunications,36-45,0
1093,38.07466668616582,67.54845146085368,22.07091520841509,16,13.927705924685407,1,77.95762003628498,57.84250388622189,Power,46-55,1
1094,31.565552577773236,14.991254894157194,41.51765365464661,25,4.868207847722834,1,58.593957150258,66.91606853431993,Electronics,36-45,0
1095,17.86705084155888,96.79388950611997,65.23199902915435,23,11.453867070722506,6,65.51752946504187,63.60063429433154,Control,56+,1
1096,15.826773100701018,35.3344683250668,9.827690447960203,16,1.6668083404757807,1,80.2436515640341,76.35424318108757,Telecommunications,46-55,0
1097,17.472546958615204,94.53942320457814,31.699585168640795,15,4.404006233582837,1,62.172212726954726,82.12738411643278,Electronics,46-55,1
1098,16.190003906636505,46.16892176994528,22.90794863267429,15,4.05346258593576,2,96.95946992432467,47.064915451042864,Electronics,36-45,1
1099,55.36722272718389,77.04838453678443,34.706205246721666,15,1.0407597201397223,2,62.00943785496455,66.24024138344734,Electronics,25-35,1
1100,22.92926923219223,71.38817692230279,57.79474712036482,6,3.928260795141458,2,88.13251145792191,55.75113034305619,Power,56+,0
1101,11.787490249983055,59.863220196964186,16.845356851753166,11,3.3024828752651443,1,79.25526726777564,53.72250518344161,Electronics,56+,1
1102,114.31252649580323,60.79650289938628,53.334873733759814,15,6.540264473050902,6,71.65989231457903,46.467975473730284,Telecommunications,46-55,1
1103,74.56962910078002,36.06397933634675,25.231095651263065,9,14.929770497641048,2,58.93275307756777,45.35965776706959,Electronics,56+,1
1104,88.82963661420263,23.90502294613728,72.37760721142101,19,1.4484808250236063,1,30.587318348735394,62.21311000419259,Electronics,36-45,0
1105,168.4014930714912,76.69203490986425,17.734964106273978,17,2.9835902771528438,1,72.21506177769854,75.89361750001954,Electronics,25-35,1
1106,15.731010897285561,62.08046532485712,64.60879839936037,12,3.9355171283643076,4,98.06831039484432,75.84020534210185,Control,25-35,0
1107,25.13745564681642,70.35761146172541,10.909920869117721,14,4.0365484268153065,2,98.81039610532343,54.20981074145375,Telecommunications,56+,0
1108,52.59410426443812,26.462192711317257,39.49426439088861,20,8.45404774511191,1,98.12712279677461,52.69268670034603,Control,25-35,1
1109,45.723862072640124,19.117631560814953,54.128743463184406,18,3.9295032153007767,0,35.245310472895156,73.58867280700201,Control,36-45,1
1110,15.013386543805206,35.1072298595583,18.154165935858344,14,1.1376849399169529,1,91.72648557295389,63.52386014044745,Electronics,46-55,0
1111,60.75739008958946,32.042743841589605,23.542496739787126,16,7.191166836551489,1,92.53319246020554,83.34565272405104,Electronics,46-55,1
1112,17.62512001721759,64.02297545394372,34.99278076094377,13,11.806716671552847,2,87.13850135266428,53.339182829225535,Electronics,56+,0
1113,17.601032619089292,72.35575063214968,26.706385007452752,22,4.606753047936049,4,22.770454290422645,42.13433572852421,Power,56+,1
1114,33.09918952872511,71.21422318930084,21.74357559531397,16,5.350716971369004,1,70.11314704567494,79.18726315446723,Telecommunications,56+,1
1115,36.96383572560757,70.69217470030455,62.29763380147976,18,1.8892763613540364,3,58.32962098320562,41.649411045924694,Power,46-55,1
1116,36.031175365884025,81.92651186704592,77.42583126739717,16,2.2464491829742563,2,92.30790895999732,48.31300146630486,Telecommunications,56+,1
1117,12.878377089130412,52.73133467995906,74.36572114441708,19,2.3405100236177936,2,79.03283508519536,59.96157415453679,Electronics,25-35,1
1118,72.9797443387427,67.63884794934584,47.87097363362315,14,3.817107382162127,4,66.07489731033644,65.72509837373686,Telecommunications,46-55,1
1119,19.261044930010467,94.8001502577013,52.56754199498582,13,14.165540768233754,1,94.08561114881068,79.02215991349958,Telecommunications,36-45,1
1120,14.16113982908201,40.81085899304955,15.586607192731481,10,4.688471844983129,1,98.81728695120621,54.786727344407254,Control,56+,1
1121,75.878742954401,27.72552603256185,32.572633211353235,8,2.066570378926141,2,75.47811619836295,89.7656758931333,Telecommunications,46-55,1
1122,103.47029058259838,25.76110085910162,37.19839280305287,9,2.546828943343233,2,95.71145036579193,47.25852127299795,Telecommunications,56+,0
1123,69.44280353424887,70.87109066502858,42.62435437623627,12,3.422663573270211,3,92.08998329752932,64.42091589898797,Control,46-55,1
1124,59.74562409200837,97.94425682777651,42.08162759490048,20,5.880986328807251,1,86.06500255409301,82.4523243889735,Power,46-55,1
1125,41.9473750359586,63.26703864965842,35.05964501573351,12,3.899388493991521,3,93.00483500894362,83.24640473797716,Telecommunications,46-55,0
1126,34.01244344709696,49.58137859442511,47.476247639387935,18,3.4915615820520873,1,40.83858874140955,25.674610768346042,Power,36-45,1
1127,12.730146902570525,34.20593214057088,40.72745184170623,16,5.158927676569208,1,88.85760734185963,100.0,Power,46-55,1
1128,25.750434997307945,90.064916814428,40.659279988882915,16,2.384271161365062,3,99.04988395613223,65.16657740827876,Electronics,25-35,0
1129,23.989362358918484,24.930857049412246,19.227411623752488,12,1.4109511195168492,2,88.32271015965037,74.1766800612851,Telecommunications,56+,1
1130,19.023172704288534,62.14023619773859,12.482092826209783,17,1.1235864279376253,5,58.69005122788268,64.99541680042148,Control,56+,1
1131,48.55766739991205,88.57838196340046,42.77856370563951,15,2.446811839903962,0,46.85348383302707,100.0,Control,56+,0
1132,30.547974517529607,31.36998066679386,24.393833586023177,15,1.4803084984178867,6,88.62426001771814,89.34015611391936,Electronics,46-55,0
1133,12.535583417066757,65.75819091028866,20.005489651140643,17,3.049931354803474,1,94.70164495558217,100.0,Control,56+,1
1134,17.460887835412493,20.88906087270409,55.10523554360837,15,8.41256265302517,2,97.36498297602071,77.09849612338547,Telecommunications,25-35,0
1135,44.490103827917466,40.13861551969429,32.84203447903525,18,7.2990897659122265,4,85.99732166323639,83.68220540524689,Power,25-35,1
1136,12.37554520584737,55.33430988221609,85.09204512414726,15,5.719949464998837,3,48.31947066560717,54.33071810364693,Power,25-35,0
1137,67.15595869132615,8.206734301612597,51.07808688370761,6,10.569643783119123,3,56.828366192915006,66.03105451424237,Control,36-45,1
1138,30.50461132936235,91.8201394538441,18.21393992819925,14,2.6568994948580884,1,77.79825763867115,83.69431930460377,Control,25-35,1
1139,29.65165412306773,59.3326116990608,55.57927201825409,22,11.816453387722227,2,65.40981586186942,74.773684569812,Control,25-35,0
1140,36.924642297642244,89.95899032951927,45.88047186413621,12,3.5477918825585695,4,88.34355870019422,71.58556508074665,Power,56+,0
1141,62.2344373883343,95.76445100862351,17.619472574611066,19,3.5615779850136744,0,51.703545446406565,58.36496801298061,Telecommunications,46-55,1
1142,22.822544018356457,96.71257362707662,22.029082941277313,12,3.598924976922248,2,72.6788188612531,87.48207131153939,Telecommunications,56+,1
1143,43.99761693768553,85.05513923264641,53.76540378849918,15,1.5162269164244604,2,37.39044634957368,87.26920412607149,Telecommunications,36-45,0
1144,35.0228002310492,78.30243826738142,6.175260746227265,21,19.54347206696614,1,98.62915706358108,85.63313209802077,Telecommunications,36-45,0
