member_id,course_id,rating,completed,time_spent_hours
53,65,4,1,15.650427713981355
288,21,4,0,9.610113254677216
202,90,4,0,0.42296980205275536
4,67,5,1,5.062924717895161
403,94,2,0,1.7418197264860567
108,16,4,1,0.9104897779902545
18,73,3,1,3.1053278414940664
372,82,5,0,5.223726900806997
422,13,5,1,1.5530658817566105
152,39,4,0,6.133100064937967
360,87,4,1,15.03867683314523
445,2,3,1,25.87459071814347
12,81,5,1,26.847907762650095
329,100,1,1,21.85294445151371
355,48,4,0,4.870826376506968
250,3,3,0,0.06612144818688187
307,74,5,0,1.922965742462598
167,57,2,1,1.1458973627067717
355,73,5,0,1.9352313844024989
400,1,4,1,2.39441119719157
361,82,3,0,4.215612452521976
405,82,4,0,1.1594984969617075
56,24,4,1,17.417668578934126
351,89,4,1,4.260025818623046
216,76,5,1,15.58845553670544
93,37,5,1,0.7550988598459553
438,59,4,1,27.660401881428367
92,12,3,1,13.452371008388685
289,82,5,0,2.0679258109092524
344,40,3,0,1.1761887136356122
451,18,1,1,6.250243085203492
141,77,4,1,8.161750670315051
51,31,2,1,0.3498436801170097
198,9,2,1,16.217783952996925
124,96,4,1,1.7239166677071962
365,77,4,0,5.104648360581939
184,64,5,1,3.755856754119412
215,23,2,1,4.023806560297966
473,57,2,1,16.919461258069997
418,81,4,1,5.177085736240588
198,69,3,1,12.137580241276304
228,51,4,1,4.250164968637634
478,68,4,1,11.121956891372164
375,2,5,1,6.000756596887824
123,23,2,1,7.984095540718804
301,7,2,0,3.861496042050809
338,93,4,0,3.3423879809507024
298,29,2,1,6.39597836689852
21,56,4,0,2.504180781157979
363,49,5,0,0.7469602962080358
177,49,1,1,18.41221407592599
73,37,4,1,4.555853851566315
433,21,3,1,3.9467805593537224
12,6,5,1,5.194659136835989
434,71,4,1,5.528527881956693
329,2,5,0,0.11140149381876728
321,86,4,1,21.511467918436296
285,80,1,1,3.441086919247968
446,89,4,0,3.41006841688891
291,20,4,1,9.88384564145101
39,60,3,0,0.7318932758786337
118,67,3,1,6.357474579818999
292,27,3,1,11.57529392676032
378,69,2,1,3.0659919275730996
421,55,3,1,6.299391314717811
469,11,3,1,11.124315041789853
264,74,4,1,0.7194377760779307
56,50,3,1,0.21787180766700548
38,52,5,0,4.003825560490833
159,98,4,0,7.510461190623342
47,32,3,1,25.02067003310895
424,56,4,0,5.473168786954709
159,5,3,1,0.0895703348193995
312,96,3,1,1.3452567465387777
313,9,5,1,1.560399320774351
298,4,5,1,8.195168791103653
389,11,4,1,8.630964467783839
20,80,4,1,5.535500041692877
282,39,2,1,9.557921987150861
385,90,4,1,27.459567304009703
351,32,3,1,1.6815256157661487
211,64,5,1,0.43829792277082846
372,68,5,1,9.056917388277764
467,39,4,0,7.291090140474054
464,39,2,0,6.285947292675935
4,50,4,1,0.8914769157124308
281,58,3,0,6.377734730404033
465,70,3,0,5.193078880073367
26,95,4,1,7.064781031151997
186,39,3,1,6.658804860085513
351,27,4,1,5.822065920040194
102,66,5,0,3.741711700907823
244,32,4,0,3.483508345577424
392,22,5,0,0.21296394396971766
14,68,5,1,28.495564456794206
379,76,2,0,3.664591942033681
33,100,2,1,12.748452476495377
402,59,4,0,3.6320690085076244
102,25,5,1,29.117845463768106
199,9,5,0,0.18932232599707666
175,18,5,1,0.2672090864652511
477,43,3,1,10.067976483145163
392,100,3,1,3.6045185879838777
460,73,3,1,1.8362943635203441
259,99,3,1,3.4687287558402224
176,49,5,0,0.3994153831948599
187,11,3,0,2.377938249070742
370,3,1,1,6.474923144761528
380,54,4,1,0.4853192189854069
196,75,4,0,4.693737059879386
266,72,2,1,1.1459471148609965
352,82,2,1,4.918701988814477
366,87,4,1,1.4815821933694775
28,58,4,0,1.9206221341081688
441,22,5,1,0.7345928078532604
59,2,4,1,0.06573639393184111
118,58,4,0,1.2747789798937275
87,34,4,1,9.341282775373106
196,40,3,1,3.8400270439833255
180,63,2,0,1.690270951128574
75,96,4,1,13.035662868196756
324,96,3,0,0.21205413131740788
55,53,4,1,29.77765296454425
230,11,5,0,3.035670738225632
277,45,5,1,2.867778314324674
111,5,5,1,8.187986225184803
171,63,2,0,6.487710414170387
281,68,4,0,4.962592841290213
313,11,3,1,2.660860013307344
351,90,4,1,3.5685184925680584
399,39,2,1,13.227843895060067
377,7,5,1,7.808746311216734
49,45,5,1,2.9215378305858
327,67,5,0,0.0017403541488999227
301,20,5,0,1.1052600578021794
234,16,3,1,5.957201499935481
9,30,5,0,7.796937347060393
104,27,5,1,1.099636470634136
151,39,4,0,14.573632070481358
336,30,5,1,13.57352546458721
487,68,2,1,13.58509979007112
491,69,4,0,5.796811552228329
275,61,4,1,3.8006381701678906
232,55,2,1,0.20299652263759443
476,10,3,1,14.087497643219908
32,44,3,1,4.636386757035277
297,74,5,1,4.384242619646931
254,9,5,1,2.078809168226648
430,40,3,0,2.571125033102817
206,49,4,0,2.966100820625757
487,35,5,1,13.266115807194003
402,45,4,1,9.007847635120662
383,88,4,1,1.487201507102469
98,93,4,1,3.845299073865913
457,3,1,0,0.22391555529102908
74,55,4,1,26.073675749236166
126,79,5,1,12.452394376640951
23,32,4,1,0.844796282305258
487,48,1,1,4.965153455637678
370,65,4,1,17.092511434786474
214,48,5,1,3.1069713656086986
406,80,3,1,24.272970222333
112,84,5,1,6.4088883890063375
105,54,1,0,0.19386604297324028
133,22,3,1,18.2424742096635
190,34,4,0,0.5468603349001221
434,69,2,1,5.7507194368738155
192,82,4,1,5.958135235458157
84,8,2,1,16.063975184840416
373,1,2,1,12.228547439102442
416,28,2,1,8.570205064643782
443,71,4,1,7.486491157385059
356,67,4,1,2.8812361886387956
111,4,4,1,11.442219928929314
49,43,3,1,0.3571947599613107
428,31,3,1,6.7493399345913545
349,74,5,1,2.065187627482677
74,80,3,1,14.57789882780059
146,22,4,1,0.6676045221641934
422,35,3,0,0.7516783362780719
38,35,4,0,3.2876848104123306
285,61,5,0,1.4243223110291034
225,19,4,1,31.16763211776246
256,78,3,1,15.21483006379459
5,81,5,0,1.8755652199950072
477,42,4,1,1.2346904513933568
268,65,4,1,13.338654622787809
194,17,1,1,1.8492565911844772
281,41,4,1,0.4130685905690893
218,48,4,1,1.6590524399182431
85,14,4,1,15.289371078610133
258,66,4,1,7.727345681280768
227,2,4,1,8.63004419792187
55,67,1,0,0.8447549583433535
325,37,4,1,0.19687463793870044
344,20,1,0,2.1641017266356624
428,95,4,1,15.602692302153713
309,68,3,0,0.6232613618171956
306,15,5,1,4.719476194812518
137,44,3,0,1.6018155360022268
354,69,3,0,1.8252180733697694
314,69,4,1,5.063003764375047
410,51,5,0,0.6821045338284593
402,99,3,0,5.294153606420381
125,25,5,1,3.91871435513135
309,62,3,1,22.65989142479867
10,74,4,0,4.153719252136376
330,19,3,1,14.938046354792686
58,11,4,0,6.275954323759859
177,72,5,1,15.719745269274998
33,76,2,1,2.161257876163953
275,94,2,1,8.142419161529155
25,31,5,1,35.11076548370419
328,28,3,1,11.558341681033383
155,69,4,0,3.0274682167906786
498,84,5,1,7.47041043059164
267,83,4,1,0.6580837597227002
89,74,2,0,1.6261992697092582
207,61,3,1,5.504085649490918
165,27,5,1,13.385767497633797
352,61,4,1,4.054116407473497
3,99,4,1,10.025564648812527
380,19,3,0,1.1970795565182604
394,48,3,0,3.941573590180822
240,25,5,1,2.5889009299107273
102,33,4,1,2.989088432798285
76,50,4,1,10.998558897334103
215,20,3,1,7.0628383155842425
4,31,4,1,23.21679794076929
322,17,4,1,0.41344223848106665
187,92,4,1,20.035993041412237
365,11,2,0,0.19132967740635004
75,27,3,1,0.4784559566556163
448,96,5,1,5.696288152738572
308,8,3,1,11.009552580867485
64,74,2,0,3.4198557404531003
442,64,3,1,0.5648223325268857
65,68,3,1,0.5109727070222699
434,22,5,1,4.071452785340524
14,86,2,1,21.122123013277445
404,97,5,0,0.18835856458229244
196,69,4,0,6.643161873745635
227,5,3,1,0.34966914589660536
465,81,4,1,0.8613330358746256
465,12,4,1,15.614833704165909
420,75,4,1,2.8796365629977294
218,58,4,1,0.878555275053491
427,45,5,1,3.066505360640415
470,95,2,1,1.618350742673986
399,9,4,1,3.7050883984750045
317,90,2,1,0.683016573324865
169,6,3,1,11.392258856533143
88,34,5,0,3.0792079630350213
412,64,4,1,3.260156537131909
358,100,5,1,0.43483174868947644
352,73,4,1,8.002178266642872
127,21,4,0,8.415184336858
226,74,3,1,8.583363007140001
325,13,4,1,0.12131038891330491
21,74,1,1,21.889282036681877
196,96,2,1,2.464062451450752
249,73,5,1,11.617028497807189
9,54,5,1,2.140338712462118
30,45,3,1,26.705317760002632
444,44,4,1,6.2519270207858355
204,69,1,1,0.015363304322915558
80,95,2,1,16.579656499557906
163,30,1,1,5.614017405292292
217,99,5,1,5.045670308815384
202,45,4,1,0.010231460163685592
231,28,4,1,11.356488090309817
313,71,5,1,10.70236248512404
98,67,4,1,4.607957985468337
267,50,5,1,18.472364942189937
107,17,1,1,22.172089738704127
359,21,5,0,1.5776072643314643
163,72,4,1,3.817623090653792
359,18,3,1,2.2837826089599806
160,57,5,1,3.122029881138459
222,46,1,1,23.68189664636357
167,17,2,0,0.31190468164936064
91,83,2,1,11.954329707319037
276,45,5,1,18.69662155870781
83,78,3,0,0.08371667201666484
64,25,5,0,0.9925818215850843
138,60,4,1,13.757845183194203
449,15,4,1,1.2260197506507595
460,93,4,1,25.083463682528123
81,68,4,1,0.019164639073537694
325,83,4,0,2.6102621665881074
34,54,4,0,3.2311393513347415
436,61,4,1,3.3690024082777192
410,26,4,1,20.593626129800647
312,21,5,1,1.3182568580617218
435,9,5,1,19.852211406646237
169,9,4,1,20.629940709434976
142,31,2,1,2.490931129550149
468,3,4,1,9.685911902511435
104,2,3,1,21.656056795619932
480,17,4,1,11.5594413660588
148,58,3,0,6.047208657635954
129,5,2,1,1.9449514520292683
319,70,5,1,12.629247983834125
85,91,4,1,2.350622016445678
305,11,4,1,11.914005805760638
426,84,3,1,6.345666540722786
102,53,4,0,1.1844712189113362
200,92,5,1,31.718964524579455
223,49,4,0,5.42739082798191
461,40,3,1,18.774968591649984
351,51,5,1,1.7264657390522942
187,26,1,1,20.297090832062885
163,24,3,1,12.791679025285493
16,70,3,1,0.6871681047616334
127,100,4,0,0.7122928032434994
218,22,4,0,0.06972503056213888
84,94,4,1,23.321919304612507
111,100,3,1,1.2449823084280567
264,45,4,1,0.2246124624245939
1,71,2,1,0.21235960618960636
382,71,5,1,7.876308154245261
415,44,4,0,2.5512790430056955
66,67,2,0,1.7761267230278617
91,42,2,1,3.707338696675987
448,84,4,1,0.02875316263171472
278,100,3,1,1.2445821516010258
267,90,5,1,17.131379953002288
456,46,3,1,34.994777968891256
148,3,4,0,6.508563877562175
8,58,4,0,5.158914588691561
181,71,3,1,20.70128271990845
40,48,4,1,17.498587244620417
360,62,4,1,8.492811150761758
396,20,4,0,2.08038391744481
342,58,5,0,3.6391642815579015
293,81,4,1,4.340375290398194
22,77,3,0,3.5195802126451348
492,99,4,1,8.223589316072037
111,32,5,1,0.724070873996066
378,32,4,1,0.7028088302302814
221,92,3,0,1.539249116748174
258,13,4,1,3.4099804343778493
98,34,4,1,12.033671903692154
22,28,4,1,2.446374035884973
203,54,4,0,9.118048828342824
197,99,3,1,7.428475101754076
41,47,5,0,2.888403397953798
60,44,4,1,9.851328305422358
475,11,4,0,7.870194283959011
164,12,3,1,1.4632582774639258
363,56,3,1,12.791238446157982
455,24,4,1,19.405552816347917
395,39,3,1,14.26734092949843
344,33,4,1,27.914295531109282
469,50,4,0,0.3121200847479177
87,32,4,1,3.578048233785707
441,20,4,0,1.2035847560069604
433,83,4,1,6.7371928872091384
120,71,5,1,15.494824257588844
478,47,3,0,2.874405766154606
384,93,4,1,9.398824174130235
467,54,1,1,6.913225985029614
127,1,3,1,15.322683011241875
160,53,3,1,6.2997949839294
477,41,4,1,3.885490773613248
76,89,3,1,24.23543020915455
341,14,4,0,1.191872064746804
206,4,5,1,10.89592666872843
248,29,4,0,1.3475169844567263
4,33,4,1,3.1220453445973733
115,21,3,1,13.804894271078513
127,90,4,1,4.01195333093323
66,21,3,1,4.397547846049095
476,71,3,0,3.9890401765140213
237,25,4,0,0.522307975702891
249,45,4,1,25.36950448893763
479,9,2,0,0.5450894398407975
295,50,5,1,7.511117882834393
24,13,4,0,1.471901775798936
133,26,5,1,16.43300643471524
173,75,3,1,12.547205003030557
140,5,4,1,3.090419750455209
182,82,4,1,3.797592511639552
155,8,5,0,0.21393683780105816
415,1,3,1,9.910392068948347
328,3,4,1,21.23941343304157
287,74,2,1,9.505731900111158
82,38,5,1,3.688691345333606
237,50,5,0,3.7100076528154053
183,79,4,0,0.1814998469752263
363,41,5,1,1.0803387380660887
402,3,5,0,2.0885142056094717
367,9,4,1,3.2746383751917256
179,49,5,1,19.426346916878554
74,37,3,1,7.954520066066147
324,66,1,0,2.5727328707295216
165,61,4,1,14.96889277657057
397,90,4,0,4.753080611282964
62,21,2,1,4.621505773752839
259,23,4,0,0.24697238246970535
284,15,2,1,15.611452779154186
215,78,5,0,0.5023547734753857
401,12,2,1,18.077359288437044
241,19,5,1,24.109164676427973
63,5,3,1,11.767884272223068
465,67,4,0,0.33930571923253
408,19,4,1,6.779279335398584
163,19,4,0,4.993454292794703
419,52,3,1,1.3446359582251024
124,8,3,1,14.72206183023019
282,17,4,1,4.940851087529949
165,38,5,0,0.27799465246760835
6,11,5,1,22.72643121949389
173,15,5,1,3.467068146190454
202,3,3,0,1.0069648801950457
369,4,2,1,31.69532674480427
235,95,4,1,1.7247191125516068
361,22,3,1,0.21334926023419692
120,36,4,0,0.7223951056879265
222,55,3,0,0.7537394721337358
22,15,5,1,5.219742377778278
306,25,3,1,0.7504209870848355
487,41,4,0,0.2660494325599265
454,99,3,1,8.711672095469732
124,36,5,0,0.3425636607305236
394,29,3,1,5.78385959952594
119,54,5,1,3.4488343296329993
214,90,3,1,6.341803710338786
212,68,4,1,5.085015904130882
329,10,2,1,17.512040032042965
421,32,4,1,21.11263757415051
127,47,4,0,5.152800757071071
281,79,2,0,3.630546696358534
408,70,5,1,27.127910506454228
79,65,4,0,6.694539657990033
346,89,4,1,1.5520800156963177
49,53,4,1,3.9953801484128295
200,26,5,1,7.86188785830125
140,51,4,0,6.286604338115607
224,89,4,1,4.477015121742897
413,87,4,0,0.6731437306053657
455,42,3,0,4.801299583109143
105,35,5,0,1.8743379204508472
59,3,5,1,1.308298652368539
417,63,5,1,11.546719086420623
296,20,4,0,8.243970613402528
485,65,2,1,1.1860943100193326
100,55,4,1,1.1039289479647723
54,39,4,0,1.5093347230864418
235,7,3,0,0.7687910173857482
301,27,4,0,0.5518184779050047
75,12,4,1,24.657268449082316
184,86,4,1,1.3338299760814185
340,44,4,1,8.968907282302082
428,51,4,0,1.4369838662312628
59,45,3,1,1.6079367900897625
215,89,5,1,14.58624851102146
71,40,3,1,8.230361126944883
347,43,4,1,4.6992201177349795
260,22,4,1,24.523180412760173
164,92,3,1,22.507599389752833
83,24,4,1,18.0722985710882
309,97,3,1,3.794309432915522
112,79,1,1,4.841715366100696
20,98,5,0,1.2077712776709413
405,2,5,0,0.8520290216592622
313,67,3,0,6.018626622587227
104,16,4,0,4.667116079370159
128,76,4,1,10.374513772564999
89,6,3,0,2.2513372673313894
379,81,4,0,0.908001766658816
336,2,2,1,0.10835390268368558
97,15,3,1,11.293689052200941
469,29,4,1,4.28045308211506
189,10,4,1,3.6505102940115144
297,50,5,1,10.432998951477062
486,12,4,0,0.8462571494468653
59,83,4,1,11.970822752135513
305,45,3,1,12.787768726234976
247,36,5,1,12.081436013855221
198,92,4,1,0.6773629837319161
108,8,5,1,3.576050970260265
49,57,4,1,3.0005858886585357
63,39,4,1,30.047888299492573
262,36,1,0,0.10477144768245325
225,9,4,1,1.612314224307164
134,95,4,1,5.95372106235602
319,75,5,1,29.69621899955378
390,86,4,1,23.032800006028662
22,10,4,1,11.270449453599767
56,73,4,1,11.434575674442062
42,9,3,0,8.177743417594055
223,44,4,1,2.9889792336913485
459,96,5,0,1.1864085562313438
234,77,3,1,7.897644600769279
494,72,4,1,3.743583873460363
287,42,5,1,8.370511578165218
273,80,5,1,6.420095023951314
247,90,4,1,6.257076621719242
247,15,2,1,0.08436611321565116
128,87,3,1,17.063178189857794
155,36,4,1,32.66422970405038
111,79,4,1,0.44316727338348394
125,28,5,1,15.365335014077512
124,74,5,1,3.722414156398117
80,13,3,1,8.347903442521629
375,57,2,1,13.17677934400049
359,9,4,1,1.1591148696264442
458,69,5,1,14.888644184246493
426,74,3,1,4.966365599560466
95,50,5,1,13.307995500439203
378,95,4,1,9.198577088807047
35,2,1,0,1.0340764656418113
478,4,4,1,4.324457741578342
87,57,4,1,17.41824911267337
450,21,4,1,1.790024838690834
203,80,2,1,17.32247585627489
31,57,4,1,21.321987361313752
52,29,5,1,14.99099968686425
392,97,4,1,2.708367994398339
186,67,4,1,4.636225206087611
171,93,5,0,2.5123234784774855
125,3,2,1,4.494595476483362
475,1,5,0,1.3565755827343284
499,76,5,0,1.2637243765157893
228,96,4,1,6.784082886597557
292,28,4,0,1.8163157174443298
379,31,3,1,1.2693155201523019
460,81,3,1,7.669558712434008
210,16,3,1,1.3695275078669775
252,57,4,1,3.6350861850314393
14,39,3,1,6.975001729374202
175,73,2,1,12.537028179878407
198,44,4,1,7.145034499383003
21,24,4,1,2.3294106804810033
323,65,4,1,2.520859451515819
24,36,5,1,16.514809587581208
282,97,5,1,10.719750585038302
451,77,2,1,0.09168404399711008
33,42,3,0,2.636319725811287
492,82,2,0,1.096337389334425
362,94,5,0,4.658186881102207
451,83,4,0,4.626474790334308
99,35,4,1,6.941878547240346
343,8,2,1,21.655712052399302
123,12,2,0,4.3320416706118845
434,70,5,1,1.6343386069811447
47,47,4,1,18.089936870893265
110,60,3,0,0.45868291661269617
468,91,4,1,3.1257783938937225
111,74,5,0,0.4058191548543265
23,35,2,0,0.4350893906481028
216,71,2,1,0.8430588734694077
319,98,3,0,4.871933209580356
472,82,3,0,7.386969928442797
324,24,4,1,20.493274417171968
413,23,4,0,1.5327499995819833
242,90,2,1,14.280608611992115
79,56,4,0,0.9343437592210992
407,7,5,1,4.517670572045802
44,69,1,1,15.729054558184925
472,98,3,1,8.303322484144548
158,3,4,0,2.1179099775450845
128,26,2,1,25.25683288157394
167,8,1,0,6.204211377041451
104,94,5,0,1.7086334205632638
374,59,3,0,3.029592700303712
461,62,5,1,4.790652340790162
172,5,3,1,18.767444658083015
242,45,3,0,2.12196688526306
113,3,4,1,0.7970336036490706
60,100,4,0,1.7319676433618967
205,39,2,1,13.338709326761327
115,94,5,1,8.44259255601413
492,78,2,1,2.1682737274777204
130,17,5,0,1.3572518854570887
339,36,4,1,4.329058156872224
348,54,4,1,13.620957856103752
224,81,5,1,10.446882391347248
99,16,4,1,2.4241720970794005
130,39,4,1,20.56243737500631
94,64,3,1,32.564039963448444
118,41,2,1,4.348525122413333
266,39,4,1,2.416948847590314
80,55,3,1,10.895292729954676
384,1,3,1,15.747441015512749
102,16,4,1,9.60127955385375
247,34,4,0,1.1740528434553144
288,91,3,0,8.56501046763352
150,42,4,1,11.091337493543186
349,42,5,1,8.478566826724542
491,59,5,0,2.450535992819953
9,67,3,1,5.081394759996388
475,98,4,1,1.2830551703167667
358,26,2,1,24.21155872571444
232,97,4,0,3.5608732099917546
369,34,3,1,11.161389071356387
419,100,3,1,6.935053389357421
22,6,5,1,0.11631524792930775
500,15,2,0,2.714506740319108
314,98,4,1,10.79771287793996
75,46,3,1,1.9935566263774183
468,51,5,1,8.934531605749257
262,50,2,0,0.23583375733951928
436,30,2,1,3.489259906561771
284,79,4,0,1.8515268806591612
294,86,5,0,0.4808714878514334
466,34,4,0,1.295041079051067
486,29,5,1,2.7064057979908505
104,86,3,1,11.199054252460684
145,11,5,1,5.3899833896775915
407,65,4,1,3.15717570362704
431,8,4,0,2.905877758761293
270,24,3,1,10.759114146473205
82,8,3,0,3.394659503571501
208,88,3,1,7.0488560345497655
195,91,5,1,5.8515892292217355
278,17,4,1,2.8106484295293126
187,36,3,1,26.434946436995244
137,61,5,1,24.97961878779205
42,81,4,1,6.886992405797306
470,47,3,1,15.260708779361703
200,31,5,1,24.539436065078533
279,93,4,1,16.463162941694137
185,51,3,0,1.4792653991894533
109,53,2,0,0.03708103394849126
429,2,2,0,1.2342643721704132
281,63,4,1,4.144958520140415
318,28,5,0,0.39579588343466043
360,28,2,1,30.978289921065766
177,14,3,0,1.3510024145142443
188,80,4,0,2.86531362216412
420,6,5,1,1.2694269676915149
170,69,5,0,2.453950478724393
8,22,3,1,4.180342115444074
172,22,4,1,2.927887547668375
492,44,4,1,1.0827638166960971
204,42,4,1,7.874951914082277
441,99,5,1,9.554935822262976
324,20,3,0,7.471000687345521
347,84,2,1,0.8222782960249918
3,31,5,1,1.9831466469335732
348,97,5,1,14.026377161175734
220,67,4,1,2.346985988153763
318,58,4,0,2.841826143272863
340,82,4,0,1.5075069481506014
170,94,4,1,0.47257304542121836
351,18,5,1,1.6968560824797827
81,69,5,1,7.723604472547658
452,72,4,1,35.92605828166233
365,45,5,1,19.858003215502777
470,19,3,0,0.5702556600161527
268,98,2,0,0.3053395881728203
305,14,4,0,1.9031627858626385
220,94,4,1,7.677995139633348
475,62,3,1,6.552386421080599
252,60,4,0,1.4064727902921197
258,19,4,0,0.6184729424014173
139,90,4,0,0.23975017530589762
392,50,1,1,37.81087159094429
26,38,1,1,27.767903662685505
6,5,3,1,4.771581673518426
324,36,4,1,11.286610180886399
30,49,4,1,1.3007313085483907
21,86,5,1,7.307114478633981
235,21,5,1,3.318414542933251
279,18,5,1,7.447103803489109
264,28,4,1,0.8171117847990992
186,56,1,1,22.898565879827352
422,28,4,0,5.017047434127066
309,75,2,0,1.4899432251454385
40,72,1,1,33.63811726439351
201,77,4,0,0.7207935428679569
211,89,4,1,2.1400783980099716
471,63,3,1,5.633633291215174
446,15,5,1,4.502754162796667
282,100,5,0,3.1565663727843387
38,74,3,0,4.318613575187786
214,22,4,1,13.000169696671016
456,1,5,1,16.184934377908075
226,57,3,1,0.5062195469420256
13,53,3,1,1.7632931747058112
339,90,5,1,7.102202734343094
221,6,4,1,2.276736093447986
1,69,5,0,1.5194794813029218
105,94,5,1,1.1374155968025677
270,15,2,0,18.907563076396304
167,2,4,1,4.511540021259771
68,21,4,1,7.437884723717469
493,82,4,1,5.057394487062201
323,10,5,0,3.6610292935933506
265,84,4,1,0.1614132862048602
11,8,3,1,7.351588862774662
369,93,4,0,6.271959341091945
468,71,4,1,15.40354004859621
259,3,4,0,1.8956548065187484
174,22,4,0,1.7175316898829407
195,12,5,1,11.127409801635187
152,42,4,1,32.448000455122376
322,50,4,1,7.56575366967632
53,94,4,1,20.696505340111912
473,61,1,1,23.86124529426742
256,24,3,1,25.55936532186399
305,63,4,1,1.1410144151388943
490,19,4,1,5.8791581019673576
112,33,3,1,8.862530698068833
152,33,3,1,21.613614677527487
202,66,3,0,2.2457891120361393
450,68,4,1,11.675986196604269
445,40,4,1,24.82519157625617
299,100,4,1,2.033172766154327
452,83,4,1,30.434038761438863
108,40,3,1,2.0747953943729036
37,2,5,1,16.540871409907105
80,43,4,1,29.721212788943234
31,52,4,0,7.134070631080386
376,96,3,0,1.3985729670680875
122,35,2,1,1.4206757401486805
201,52,4,0,1.5869320943765455
225,33,4,1,1.5231380184831436
90,5,1,1,28.402919261518846
385,100,5,1,4.339404468933324
123,75,5,1,8.173917243814332
11,98,3,0,5.616702240490789
194,30,4,1,19.52936899725483
321,76,4,1,4.158471149115919
367,7,5,1,15.560031253141126
174,41,2,0,4.068973525221194
33,48,4,1,0.26694204326391874
163,11,4,0,4.144394430258102
273,95,4,1,0.34987738661252826
408,47,4,1,4.3135311664184615
47,48,3,1,1.9618035375504106
421,33,4,1,6.17429654119034
11,25,4,1,0.21346997802319828
428,90,3,1,31.602286625432047
364,60,5,1,13.12079245721446
325,21,5,1,9.176252930036302
79,39,4,1,19.17958234463584
86,11,5,1,5.379984653411337
476,50,3,1,12.43880387230208
32,73,2,0,13.525518770412157
136,71,4,0,5.896496224204052
458,22,4,1,7.579165222154158
409,44,3,1,2.7229053538202805
319,86,4,0,0.9985346400334203
472,67,4,1,9.924090282533992
311,60,5,1,2.1768100644295534
193,98,5,1,26.639364466904105
242,49,3,1,7.008717396309269
485,2,4,1,7.12097904540591
69,54,2,1,8.63329981330928
196,24,1,1,11.868949151373752
367,53,5,1,2.6850757941920946
143,16,4,1,6.125086626429905
59,72,4,1,4.563547682591793
75,30,5,1,13.014633126225805
46,58,1,1,4.697663060622179
453,11,1,1,4.646145175651416
412,77,3,1,9.571753889243924
271,1,5,1,14.586309143805778
235,52,5,1,0.8879331547752498
53,25,3,0,0.13840214126787187
33,95,4,0,1.870705501356303
476,16,3,0,0.10257029908929594
4,20,5,1,0.6841352955915349
170,17,4,1,6.719005479308068
225,50,1,1,1.9237781358200454
155,6,2,0,1.6960800336753197
399,69,5,0,0.5628496152161567
447,64,4,0,1.5756243880679621
127,6,4,0,2.587471561241876
320,53,5,1,9.48386603359298
362,100,4,1,4.008302389761992
193,61,3,0,0.11293309927161485
99,9,3,1,1.196925300912202
420,26,5,1,0.8206654777857296
156,79,4,1,25.65232516727916
490,70,4,0,1.3720511650170282
114,59,5,0,0.17201600817852677
371,15,3,1,23.420210188726873
297,25,5,1,10.83299536727801
23,63,1,1,1.807133931890257
129,72,2,1,36.75897564759871
253,5,2,1,10.766866305391133
239,2,5,1,2.6270390761127294
45,1,4,1,20.97285351595209
309,27,2,0,1.522348330504508
163,95,5,1,7.321461552278628
377,90,4,1,5.27748809931016
191,30,4,1,54.53956226134065
382,19,5,1,6.355761571707639
363,66,5,0,1.120982799094842
280,98,5,1,0.6284856384042709
425,21,5,1,6.158097107011079
125,58,5,0,0.3153941614822527
113,21,2,1,28.390126065325262
20,64,4,0,7.363852094770456
455,49,5,1,18.77736747922356
327,2,5,1,21.280907954232276
406,79,4,1,15.58623768137376
137,10,1,1,12.424905253173698
229,45,5,1,11.114335778354745
71,34,4,1,50.72054402754713
294,7,3,1,18.34140943737753
335,33,5,1,6.781984310013262
141,58,4,1,24.057818564882403
54,34,4,1,1.994064885690119
284,32,4,1,14.08301548729547
442,31,5,1,7.501627409995459
242,98,2,0,2.2075657626958014
495,83,5,0,0.19023772132937922
50,64,3,1,4.802288926800903
17,100,5,1,11.279958867574821
356,47,5,0,5.500206365748092
29,66,4,0,6.111978047864124
35,72,4,0,2.201730815502562
312,23,4,0,4.2177773350005445
28,40,5,1,0.46692674059625827
175,90,3,0,5.904802568428372
95,76,4,1,7.679441482602671
337,93,3,0,1.1340824865422403
419,75,4,1,2.7046985580849907
88,85,4,0,0.3127660943659578
239,27,4,1,13.997108342433531
410,27,4,0,0.8745980344752586
478,54,3,0,3.996645966435242
65,27,3,1,0.7902596288518973
75,67,3,1,9.812593431879009
409,10,5,1,2.0981983787252787
343,17,5,1,26.21546511607752
366,98,4,1,8.700868979666303
212,11,4,1,8.241617669040183
297,49,5,1,6.966496825843002
343,24,5,0,2.65697921971708
445,79,5,0,3.093061488338547
320,5,3,0,12.000780635810058
461,72,5,1,0.5777211853101104
201,33,3,1,1.6427832180242707
319,80,3,1,2.8801479738287257
276,39,4,1,4.027791060000721
188,95,4,0,6.587982945925969
363,86,4,0,11.786894347228978
99,7,4,1,4.104575742514747
422,58,4,0,0.45612551909403976
148,94,5,1,7.010021519079909
257,34,1,0,3.9816169014024183
426,41,4,0,1.0987153613952225
372,25,5,0,0.6084280968320634
302,57,4,1,25.20264211425006
236,54,4,1,3.8437058912840056
168,19,5,0,2.304984561826574
484,92,4,1,16.360205177679415
255,13,5,1,13.749687176210465
